Name,Latitude,Longitude,Date,DayOfYear
IMG_3790.JPG,34.4082,-119.684875,1458948703000,85
IMG_3876.JPG,34.118788888888886,-118.30068888888889,1459012557000,86
IMG_3886.JPG,33.772622222222225,-84.37992222222222,1470092212000,214
IMG_3593.JPG,34.03711944444444,-118.70648055555556,1458860138000,84
IMG_3376.JPG,33.75738888888889,-84.3647,1458337648000,78
IMG_3813-.JPG,33.786652777777775,-84.415475,1434758787000,171
IMG_3811.JPG,33.78885555555556,-84.39459166666667,1460672786000,105
IMG_4055.JPG,,,NaN,NaN
IMG_3817.JPG,33.78665833333333,-84.41565,1434758833000,171
IMG_3617.JPG,34.29714722222222,-119.34099444444443,1458920721000,85
IMG_3616.JPG,34.29513611111111,-119.33954722222222,1458920711000,85
IMG_3877.JPG,34.11908611111111,-118.300575,1459013332000,86
IMG_3691.JPG,34.39666388888889,-119.70581111111112,1458935555000,85
IMG_3965.JPG,34.056530555555554,-118.25408888888889,1459105937000,87
IMG_3966.JPG,34.05467222222222,-118.25064722222223,1459105949000,87
IMG_4110.JPG,,,NaN,NaN
IMG_4111.JPG,,,NaN,NaN
IMG_4129.JPG,,,NaN,NaN
IMG_3751.JPG,34.39629722222222,-119.71170833333333,1458937529000,85
IMG_3967.JPG,34.054938888888884,-118.25057222222222,1459105978000,87
IMG_3922.JPG,34.164969444444445,-118.34514722222222,1459032067000,86
IMG_3857.JPG,33.92932222222222,-84.35183611111111,1467820749000,188
IMG_3417.JPG,,,1458579865000,81
IMG_3935.JPG,,,1471064160000,226
IMG_3755.JPG,34.395983333333334,-119.709625,1458937691000,85
IMG_3936.JPG,34.147280555555554,-118.143325,1459045330000,86
IMG_3968.JPG,34.05458333333333,-118.24715555555555,1459106132000,87
IMG_3509.JPG,35.456700000000005,-83.50546388888888,1458679329000,82
IMG_4047.JPG,34.01676944444444,-84.18098333333334,1435204702000,176
IMG_3512.JPG,35.45688888888889,-83.50540277777777,1458679427000,82
IMG_4182.JPG,,,NaN,NaN
IMG_3819.JPG,34.12529722222222,-118.30468055555555,1458999871000,86
IMG_3447.JPG,35.62960833333334,-83.47788888888888,1458586422000,81
IMG_3924.JPG,34.164975,-118.34514722222222,1459032650000,86
IMG_3727.JPG,33.74650555555556,-84.37353611111111,1469974342000,213
IMG_3748.JPG,34.395805555555555,-119.71153333333334,1458937238000,85
IMG_3960.JPG,34.05474722222222,-118.25073888888889,1459105484000,87
IMG_3389.JPG,35.36926666666667,-83.24871944444445,1458414787000,79
IMG_3969.JPG,34.05415277777777,-118.2463,1459106509000,87
IMG_3500.JPG,35.43124722222222,-83.41465000000001,1458675564000,82
IMG_3957.JPG,34.054138888888886,-118.24621666666667,1459103943000,87
IMG_3912.JPG,34.118072222222224,-118.30024722222223,1459017264000,86
IMG_3953.JPG,33.77814444444444,-84.40908055555556,1460760093000,106
IMG_4130.JPG,,,NaN,NaN
IMG_3962.JPG,34.05461944444444,-118.25070277777778,1459105529000,87
IMG_3504.JPG,35.43134444444444,-83.41444444444446,1458675786000,82
IMG_3506.JPG,35.46010555555556,-83.53963333333333,1458677718000,82
IMG_3970.JPG,34.05449722222222,-118.25008333333334,1459106559000,87
IMG_3759.JPG,34.397172222222224,-119.70497222222222,1458938308000,85
IMG_3972.JPG,34.05446111111111,-118.25052777777778,1459106707000,87
IMG_3985.JPG,34.05427222222222,-118.2504888888889,1459107156000,87
IMG_3423.JPG,33.773466666666664,-84.3927,1461423516000,114
IMG_3813.JPG,34.12050277777778,-118.30115555555555,1458998385000,86
IMG_3981.JPG,34.05438611111111,-118.2504888888889,1459106907000,87
IMG_3996.JPG,33.930591666666665,-84.35057777777777,1468515384000,196
IMG_4190.JPG,,,NaN,NaN
IMG_3941.JPG,34.145425,-118.14480555555556,1459045604000,86
IMG_4020.JPG,-13.165977777777778,-72.54533333333333,1419358955000,358
IMG_4032.JPG,-13.165958333333334,-72.54531944444444,1419359161000,358
IMG_4025.JPG,34.012275,-118.494675,1459118233000,87
IMG_3942.JPG,33.762825,-84.39258611111111,1469980349000,213
IMG_4196.JPG,,,NaN,NaN
IMG_3904.JPG,-13.17028611111111,-72.54424166666666,1419356626000,358
IMG_3681.JPG,34.40280277777778,-119.69520555555556,1458931325000,85
IMG_3707.JPG,34.39655555555556,-119.70561944444445,1458935868000,85
IMG_3908.JPG,-13.17028611111111,-72.54424166666666,1419356635000,358
IMG_3855.JPG,34.13448611111111,-118.32201388888889,1459004892000,86
IMG_3864.JPG,-13.164002777777778,-72.54518055555555,1419353178000,358
IMG_4040.JPG,33.773408333333336,-84.38196666666666,1459288846000,89
IMG_3980.JPG,34.05444444444444,-118.2504888888889,1459106882000,87
IMG_3820.JPG,34.12529722222222,-118.30468055555555,1458999873000,86
IMG_4380.JPG,,,NaN,NaN
IMG_4057.JPG,33.762025,-84.3956388888889,1459532757000,92
IMG_4060.JPG,33.77715,-84.407775,1459550073000,92
IMG_4104.JPG,33.7753,-84.29575277777778,1459695271000,94
IMG_3900.JPG,-13.170202777777778,-72.54418055555556,1419356614000,358
IMG_3821.JPG,,,1459000901000,86
IMG_3729.JPG,34.396483333333336,-119.70655000000001,1458936248000,85
IMG_4305.JPG,,,NaN,NaN
IMG_3863.JPG,34.134675,-118.32181666666666,1459006266000,86
IMG_3750.JPG,34.39633611111111,-119.71177777777778,1458937514000,85
IMG_4116.JPG,34.07297777777778,-84.36165555555554,1436056025000,186
IMG_4140.JPG,33.776444444444444,-84.39084722222223,1460071803000,98
IMG_4406.JPG,41.79046111111111,-87.58244444444443,1463498514000,138
IMG_4148.JPG,33.77683611111111,-84.39042777777779,1460075745000,98
IMG_4166.JPG,,,NaN,NaN
IMG_4173.JPG,33.78854722222222,-84.39476111111112,1460399943000,102
IMG_3984.JPG,34.05435277777777,-118.25031388888888,1459107133000,87
IMG_3824.JPG,34.110144444444444,-118.33931666666666,1459001422000,86
IMG_3665.JPG,33.92895,-84.34713055555555,1467908666000,189
IMG_4186.JPG,39.104325,-84.5139,1471220213000,227
IMG_3872.JPG,-13.166275,-72.545525,1419355412000,358
IMG_4034.JPG,,,NaN,NaN
IMG_4191.JPG,-13.160152777777778,-72.54595833333333,1419434718000,358
IMG_4275.JPG,,,NaN,NaN
IMG_4037.JPG,,,NaN,NaN
IMG_4222.JPG,,,NaN,NaN
IMG_4315.JPG,,,NaN,NaN
IMG_4327.JPG,33.97018333333334,-84.15023055555557,1437599920000,203
IMG_4039.JPG,,,NaN,NaN
IMG_4404.JPG,41.791038888888885,-87.58298611111111,1463497962000,138
IMG_4368.JPG,,,NaN,NaN
IMG_4038.JPG,33.77213611111111,-84.39321111111111,1459270629000,89
IMG_4165.JPG,-13.164686111111111,-72.54374722222222,1419432048000,358
IMG_4365.JPG,22.28658888888889,114.15186944444444,1437828850000,206
IMG_4169.JPG,33.891302777777774,-84.28552222222223,1460342622000,101
IMG_4048.JPG,33.77398055555555,-84.39708611111112,1459354951000,90
IMG_4008.JPG,-13.164505555555555,-72.54573055555555,1419358895000,358
IMG_4095.JPG,33.8376,-84.38027222222222,1459622629000,93
IMG_4096.JPG,33.78865,-84.39463888888889,1459656284000,94
IMG_3898.JPG,-13.16968611111111,-72.55334444444445,1419356603000,358
IMG_4392%20copy.JPG,41.89976388888889,-87.62187222222222,1463430728000,137
IMG_4394.JPG,,,1463430883000,137
IMG_4287.JPG,33.77981666666667,-84.37526666666666,1436643160000,192
IMG_4278.JPG,33.77377222222222,-84.39275277777779,1461423542000,114
IMG_4400.JPG,-13.156716666666666,-72.54601944444444,1419442704000,359
IMG_4319.JPG,-13.165294444444445,-72.54328888888888,1419439130000,359
IMG_4357.JPG,-13.157208333333333,-72.5455861111111,1419441050000,359
IMG_4405.JPG,41.79063055555555,-87.58265555555555,1463498509000,138
IMG_4432.JPG,41.79114166666667,-87.58121388888888,1463509621000,138
IMG_4146.JPG,33.776761111111114,-84.38955,1460074089000,98
IMG_4363.JPG,,,NaN,NaN
IMG_4433.JPG,41.790416666666665,-87.58180277777777,1463509689000,138
IMG_4412.JPG,41.79026666666667,-87.58239722222221,1463500340000,138
IMG_4479.JPG,,,NaN,NaN
IMG_3990.JPG,34.05439722222222,-118.25059444444445,1459107463000,87
IMG_4369.JPG,,,NaN,NaN
IMG_4374.JPG,39.26181388888889,-84.32305833333334,1463268636000,135
IMG_4414.JPG,41.79038611111111,-87.58236666666666,1463501323000,138
IMG_4416.JPG,41.790188888888885,-87.58241388888888,1463501378000,138
IMG_4415.JPG,41.790188888888885,-87.58241944444444,1463501375000,138
IMG_4069.JPG,-13.165352777777779,-72.54474722222223,1419360239000,358
IMG_4418.JPG,41.79037222222222,-87.58229166666666,1463501460000,138
IMG_4421.JPG,41.790477777777774,-87.58215277777778,1463502051000,138
IMG_4379.JPG,39.26168888888889,-84.32306666666666,1463343585000,136
IMG_4395.JPG,41.896366666666665,-87.63511666666668,1463433167000,137
IMG_4392.JPG,-13.156716666666666,-72.54601944444444,1419442688000,359
IMG_4451.JPG,42.054674999999996,-87.67381388888889,1463519206000,138
IMG_4409.JPG,41.790327777777776,-87.58245,1463499881000,138
IMG_4363-.JPG,,,NaN,NaN
IMG_4407.JPG,41.79061111111111,-87.58260277777778,1463499212000,138
IMG_4410.JPG,41.790388888888884,-87.58255,1463500158000,138
IMG_4413.JPG,41.790283333333335,-87.58229166666666,1463500851000,138
IMG_4436.JPG,41.79018333333333,-87.58238888888889,1463511182000,138
IMG_4435.JPG,41.79058055555555,-87.58264166666666,1463511179000,138
IMG_4417.JPG,41.790375,-87.58228333333334,1463501450000,138
IMG_4439.JPG,41.87606111111111,-87.61718888888888,1463514394000,138
IMG_4420.JPG,41.790366666666664,-87.58208333333333,1463501919000,138
IMG_4423.JPG,41.791180555555556,-87.58286388888888,1463504218000,138
IMG_4419.JPG,41.790280555555555,-87.5821,1463501563000,138
IMG_4203.JPG,33.848683333333334,-84.36334166666666,1471787804000,234
IMG_4403.JPG,42.04693333333333,-87.68515000000001,1463490823000,138
IMG_4431-.JPG,35.99552222222222,-84.19284722222223,1471288108000,228
IMG_3243.JPG,-13.257447222222222,-72.26711388888889,1419275300000,357
IMG_4447.JPG,42.05620277777778,-87.67408055555556,1463519060000,138
IMG_4411.JPG,41.79034166666666,-87.58248888888889,1463500301000,138
IMG_4431.JPG,41.79108055555555,-87.58154166666667,1463508411000,138
IMG_4440.JPG,41.87623333333333,-87.61720277777778,1463514403000,138
IMG_4441.JPG,41.87623333333333,-87.61720277777778,1463514403000,138
IMG_4397.JPG,41.896144444444445,-87.63565000000001,1463433187000,137
IMG_4442.JPG,41.876219444444445,-87.61719444444444,1463514404000,138
IMG_4443.JPG,41.876219444444445,-87.61719444444444,1463514405000,138
IMG_4430.JPG,41.790530555555556,-87.58302222222221,1463505972000,138
IMG_4476.JPG,41.897930555555554,-87.62596111111111,1463586188000,139
IMG_4399.JPG,41.896144444444445,-87.63565000000001,1463433190000,137
IMG_4474.JPG,41.89797222222222,-87.62590833333333,1463586057000,139
IMG_4475.JPG,41.89776111111111,-87.62593055555556,1463586126000,139
IMG_4449.JPG,42.05623611111111,-87.67408888888889,1463519066000,138
IMG_4448.JPG,42.05623611111111,-87.67408888888889,1463519066000,138
IMG_4138.JPG,33.77688888888889,-84.39160277777779,1460071749000,98
IMG_4452.JPG,42.05174722222222,-87.67136388888889,1463521037000,138
IMG_4453.JPG,42.051424999999995,-87.67186666666667,1463521079000,138
IMG_4045.JPG,39.302594444444445,-84.37728888888888,1462578043000,127
IMG_4455.JPG,42.05170833333333,-87.671875,1463521113000,138
IMG_4480.JPG,41.89779166666666,-87.62599999999999,1463586718000,139
IMG_4539.JPG,-13.156630555555555,-72.54582222222221,1419442101000,359
IMG_4540.JPG,-13.432405555555555,-71.8643111111111,1419184779000,356
IMG_4384.JPG,42.05381388888889,-87.68379166666666,1463422966000,137
IMG_4383.JPG,42.05383333333333,-87.68386111111111,1463422958000,137
IMG_4424.JPG,41.790794444444444,-87.58238888888889,1463505781000,138
IMG_4524.JPG,-13.15558888888889,-72.52467222222222,1419458340000,359
IMG_4444.JPG,41.88073055555556,-87.61727222222221,1463514556000,138
IMG_4429.JPG,41.79084722222222,-87.58258888888888,1463505968000,138
IMG_4445.JPG,41.88073055555556,-87.61727222222221,1463514559000,138
IMG_4477.JPG,41.89778611111111,-87.62599166666666,1463586306000,139
IMG_3361.JPG,-13.256772222222223,-72.26596944444445,1419276433000,357
IMG_4532.JPG,41.88774166666666,-87.62793055555555,1463598726000,139
IMG_4478.JPG,41.89765277777778,-87.62603888888889,1463586534000,139
IMG_4456.JPG,42.05430555555555,-87.66997500000001,1463521606000,138
IMG_4481.JPG,41.90033333333333,-87.62656388888888,1463587776000,139
IMG_4462.JPG,42.054316666666665,-87.6700888888889,1463521676000,138
IMG_4463.JPG,42.050669444444445,-87.67131666666667,1463527821000,138
IMG_4517.JPG,41.889202777777776,-87.62375555555555,1463598556000,139
IMG_4484.JPG,41.895741666666666,-87.62584722222222,1463589489000,139
IMG_4519.JPG,41.88918611111111,-87.62387777777776,1463598561000,139
IMG_4485.JPG,41.895744444444446,-87.62576388888888,1463591565000,139
IMG_4472.JPG,41.89736944444444,-87.62613611111111,1463585990000,139
IMG_4492.JPG,41.89007222222222,-87.62386388888888,1463594457000,139
IMG_4490.JPG,41.894755555555555,-87.62438333333333,1463593939000,139
IMG_4491.JPG,41.89009444444444,-87.62378055555556,1463594451000,139
IMG_4473.JPG,41.897483333333334,-87.62601388888888,1463585999000,139
IMG_4494.JPG,41.890097222222224,-87.62389444444443,1463594459000,139
IMG_4498-.JPG,39.101619444444445,-84.51228333333333,1471126301000,226
IMG_4044.JPG,,,1459298821000,89
IMG_4581.JPG,,,NaN,NaN
IMG_4450.JPG,42.05464166666666,-87.6737138888889,1463519204000,138
IMG_4530.JPG,41.88788611111111,-87.62738055555555,1463598698000,139
IMG_4534.JPG,41.88774166666666,-87.62793055555555,1463598726000,139
IMG_4514.JPG,41.88892777777778,-87.6230611111111,1463598510000,139
IMG_4515.JPG,41.88903055555556,-87.62363333333333,1463598545000,139
IMG_3229.JPG,-13.257327777777778,-72.26686111111111,1419274627000,357
IMG_4520.JPG,41.88879444444444,-87.62470277777777,1463598583000,139
IMG_4482.JPG,41.899144444444445,-87.62649444444443,1463587922000,139
IMG_4522.JPG,41.88883888888889,-87.6246861111111,1463598585000,139
IMG_4483.JPG,41.89913611111111,-87.62432777777776,1463588387000,139
IMG_4569.JPG,41.88477777777778,-87.63752777777779,1463600429000,139
IMG_4552.JPG,41.88666111111111,-87.63754166666668,1463599096000,139
IMG_4527.JPG,41.88788611111111,-87.62738055555555,1463598698000,139
IMG_4428.JPG,41.79069166666667,-87.58270277777777,1463505876000,138
IMG_4504.JPG,41.888977777777775,-87.62432777777776,1463596742000,139
IMG_4498.JPG,41.888552777777775,-87.62355,1463594783000,139
IMG_4497.JPG,41.88889722222222,-87.62395555555555,1463594572000,139
IMG_4505.JPG,41.888977777777775,-87.62432777777776,1463596742000,139
IMG_4536.JPG,41.88776111111111,-87.62828888888889,1463598739000,139
IMG_4535.JPG,41.88776111111111,-87.62828888888889,1463598739000,139
IMG_4501.JPG,41.88986111111111,-87.62373333333332,1463595057000,139
IMG_4469.JPG,42.053844444444444,-87.68354722222223,1463582346000,139
IMG_4538.JPG,41.88776111111111,-87.62828888888889,1463598739000,139
IMG_4546.JPG,41.88706944444444,-87.63149999999999,1463598845000,139
IMG_4615.JPG,-12.103977777777777,-77.06283611111111,1419548892000,360
IMG_4548.JPG,41.88713333333333,-87.63321666666666,1463598907000,139
IMG_4549.JPG,41.88713888888889,-87.63415555555557,1463598998000,139
IMG_4523.JPG,41.88877222222222,-87.62548055555555,1463598607000,139
IMG_4495.JPG,41.88879722222222,-87.62415277777777,1463594567000,139
IMG_4562.JPG,41.89779166666666,-87.64486666666667,1463599736000,139
IMG_4524%20copy.JPG,41.888819444444444,-87.62557222222222,1463598614000,139
IMG_4499.JPG,41.88786666666667,-87.62425277777777,1463594953000,139
IMG_4500.JPG,41.88925555555556,-87.62378055555556,1463595001000,139
IMG_4537.JPG,41.88776111111111,-87.62828888888889,1463598739000,139
IMG_4611.JPG,42.05045277777778,-87.67111111111112,1463617573000,139
IMG_4205.JPG,33.79464722222222,-84.39534722222223,1460677701000,105
IMG_4488.JPG,41.89482777777778,-87.62432222222222,1463593724000,139
IMG_4642.JPG,33.78673055555555,-84.39160833333334,1464142213000,145
IMG_4487.JPG,41.89483888888889,-87.62428333333332,1463593718000,139
IMG_4348.JPG,-13.157205555555556,-72.54570833333334,1419440934000,359
IMG_4580.JPG,41.87802777777778,-87.63780277777778,1463601532000,139
IMG_4577.JPG,41.869975000000004,-87.63516944444446,1463601106000,139
IMG_4628.JPG,-12.132658333333334,-77.03003611111112,1419552997000,360
IMG_4476-.JPG,33.84836666666667,-84.36423611111111,1471785759000,234
IMG_4583.JPG,41.881369444444445,-87.63872500000001,1463601672000,139
IMG_4648-.JPG,22.27768888888889,114.16532777777779,1437957949000,208
IMG_4586.JPG,41.887969444444444,-87.62745,1463602229000,139
IMG_4610.JPG,42.052052777777774,-87.66986111111112,1463617363000,139
IMG_4609.JPG,42.052052777777774,-87.66986111111112,1463617361000,139
IMG_4588.JPG,41.88842777777778,-87.61372499999999,1463602680000,139
IMG_4564.JPG,41.89779166666666,-87.64492777777778,1463599745000,139
IMG_4506.JPG,41.88901111111111,-87.62445833333332,1463596744000,139
IMG_4639.JPG,22.277691666666666,114.16588611111112,1437948507000,208
IMG_4590.JPG,41.888527777777774,-87.61002222222221,1463602806000,139
IMG_4566.JPG,41.89779166666666,-87.64492777777778,1463599745000,139
IMG_4589.JPG,41.888527777777774,-87.61002222222221,1463602806000,139
IMG_4642-.JPG,22.27777222222222,114.16554166666667,1437957717000,208
IMG_4591.JPG,41.888530555555555,-87.61001666666667,1463602810000,139
IMG_4617.JPG,42.050491666666666,-87.67112777777778,1463621621000,139
IMG_4592.JPG,41.888530555555555,-87.61001666666667,1463602810000,139
IMG_4600.JPG,41.888466666666666,-87.61402222222222,1463603071000,139
IMG_4601-.JPG,33.76835277777778,-84.38216388888888,1469570599000,208
IMG_4619.JPG,40.37612222222222,-86.78671388888888,1463679959000,140
IMG_4572.JPG,41.88104722222222,-87.63869444444445,1463600579000,139
IMG_4470.JPG,42.053780555555555,-87.68363055555555,1463582353000,139
IMG_4621.JPG,39.16139722222222,-84.41381111111112,1463697902000,140
IMG_4567.JPG,41.89456944444444,-87.64405000000001,1463599958000,139
IMG_4601.JPG,41.88848611111111,-87.61428055555555,1463603080000,139
IMG_4576.JPG,41.870158333333336,-87.63504166666668,1463601068000,139
IMG_4644-.JPG,22.277677777777775,114.16535277777778,1437957796000,208
IMG_4570.JPG,41.883266666666664,-87.6381138888889,1463600513000,139
IMG_4602.JPG,41.88848611111111,-87.61428055555555,1463603080000,139
IMG_4623-.JPG,22.331872222222223,114.16249166666667,1437938974000,207
IMG_4558.JPG,41.897638888888885,-87.64479722222222,1463599726000,139
IMG_4573.JPG,41.87853888888889,-87.63790833333334,1463600682000,139
IMG_4578.JPG,41.87938333333334,-87.63604722222223,1463601424000,139
IMG_3909.JPG,-13.170305555555554,-72.54426666666666,1419356662000,358
IMG_4561.JPG,41.89779166666666,-87.64486666666667,1463599736000,139
IMG_4606.JPG,42.05304444444444,-87.67059444444445,1463617203000,139
IMG_4646.JPG,22.277680555555555,114.16536666666667,1437957846000,208
IMG_4645-.JPG,22.27768888888889,114.16535833333334,1437957843000,208
IMG_4607.JPG,42.05307777777777,-87.67056388888889,1463617208000,139
IMG_4707.JPG,,,NaN,NaN
IMG_4584.JPG,41.883250000000004,-87.63786944444445,1463601757000,139
IMG_4604.JPG,41.88846111111111,-87.61443333333332,1463603084000,139
IMG_4647.JPG,22.277680555555555,114.16532777777779,1437957854000,208
IMG_4648.JPG,33.93041944444444,-84.35054722222222,1464381383000,148
IMG_4709.JPG,,,NaN,NaN
IMG_4612.JPG,42.05046944444444,-87.67109722222223,1463617578000,139
IMG_4585.JPG,41.887588888888885,-87.62916666666666,1463602161000,139
IMG_4716.JPG,,,NaN,NaN
IMG_4587.JPG,41.88816111111111,-87.62074166666666,1463602475000,139
IMG_4635.JPG,33.78698611111111,-84.41221666666667,1460771972000,106
IMG_4638.JPG,22.277744444444444,114.16598611111111,1437946001000,207
IMG_4565.JPG,41.89779166666666,-87.64492777777778,1463599745000,139
IMG_4641.JPG,33.799499999999995,-84.41603055555557,1463958067000,143
IMG_4471.JPG,42.053780555555555,-87.68363055555555,1463582353000,139
IMG_4623.JPG,39.261852777777776,-84.32289166666666,1463720258000,141
IMG_4649.JPG,33.93041944444444,-84.35054722222222,1464381386000,148
IMG_4814.JPG,,,NaN,NaN
IMG_4715.JPG,,,NaN,NaN
IMG_4624.JPG,39.21450555555556,-84.35968888888888,1463758941000,141
IMG_4650.JPG,33.930436111111106,-84.35055555555554,1464381420000,148
IMG_4655.JPG,33.78570277777778,-84.407775,1464406613000,148
IMG_4615%20copy.JPG,42.04765,-87.6732638888889,1463617847000,139
IMG_4659.JPG,33.84673333333333,-84.36339444444444,1464454966000,149
IMG_4666-.JPG,33.77523055555555,-84.40689166666667,1470493850000,219
IMG_4643.JPG,39.26188333333333,-84.3228,1462727372000,129
IMG_4625.JPG,39.21454722222222,-84.35984166666667,1463758988000,141
IMG_4785.JPG,33.77534166666666,-84.38458333333334,1465957769000,166
IMG_4675.JPG,33.936747222222216,-84.37847777777777,1464994893000,155
IMG_4676.JPG,,,NaN,NaN
IMG_2835.JPG,26.120597222222223,-80.10449999999999,1456437418000,56
IMG_4651.JPG,33.922130555555555,-84.37958611111111,1464385170000,148
IMG_4652.JPG,33.92193611111111,-84.37936388888889,1464385232000,148
IMG_4720.JPG,33.78626666666666,-84.39846666666668,1465516360000,161
IMG_4658.JPG,33.76139444444444,-84.34721388888889,1464449106000,149
IMG_4622-.JPG,22.33203333333333,114.16254444444445,1437938939000,207
IMG_4757.JPG,33.83800555555556,-84.37899722222221,1465754769000,164
IMG_4698.JPG,33.93704722222222,-84.37886944444443,1465167838000,157
IMG_4699.JPG,33.937130555555555,-84.37869166666665,1465170044000,157
IMG_4644.JPG,41.88854722222222,-87.60992499999999,1463602835000,139
IMG_4622.JPG,39.261855555555556,-84.32288333333332,1463720247000,141
IMG_4668.JPG,,,NaN,NaN
IMG_4666.JPG,33.930255555555554,-84.35086944444444,1464725886000,152
IMG_4664.JPG,33.930138888888884,-84.35137222222221,1464713629000,152
IMG_4772.JPG,22.853705555555557,114.13986111111112,1438105668000,209
IMG_4700.JPG,33.93718055555555,-84.37870833333332,1465170810000,157
IMG_4672.JPG,33.89604444444444,-84.28224166666666,1464904370000,154
IMG_4645.JPG,33.79139444444444,-84.39159444444445,1464299777000,147
IMG_4791.JPG,22.291447222222224,114.2382361111111,1438127214000,210
IMG_4816.JPG,33.93048888888889,-84.3505861111111,1466106433000,168
IMG_4690.JPG,-2.194819444444444,-79.88321666666666,1419621435000,361
IMG_4831.JPG,33.788666666666664,-84.39477500000001,1468460472000,195
IMG_4734.JPG,22.270958333333333,114.15086388888889,1438043417000,209
IMG_4691.JPG,33.95934166666667,-84.1348638888889,1465088730000,156
IMG_4834.JPG,33.77113611111111,-84.38946666666668,1469371460000,206
IMG_4738.JPG,22.270958333333333,114.15087777777778,1438043684000,209
IMG_4760-.JPG,22.844925,114.14930833333334,1438100934000,209
IMG_4692.JPG,33.79790555555555,-84.37041388888888,1465135030000,157
IMG_4758.JPG,33.838322222222224,-84.37889999999999,1465756415000,164
IMG_4761.JPG,22.844925,114.14930833333334,1438101423000,209
IMG_4762-.JPG,22.844925,114.14930833333334,1438101495000,209
IMG_4764.JPG,,,1465940116000,166
IMG_4694.JPG,33.77349722222222,-84.36571388888888,1465139592000,157
IMG_4779.JPG,22.853775000000002,114.14,1438112752000,209
IMG_4703.JPG,33.79611666666666,-84.38489444444446,1465216207000,158
IMG_4624-.JPG,22.329686111111112,114.16267500000001,1437940589000,207
IMG_4784.JPG,22.49459722222222,113.94598333333333,1438122380000,210
IMG_4787.JPG,22.29118888888889,114.238,1438127039000,210
IMG_4712.JPG,33.78856666666667,-84.39478333333334,1465355568000,159
IMG_4788.JPG,33.78881944444444,-84.39470555555556,1465961909000,166
IMG_4631.JPG,39.231861111111115,-84.35205833333333,1463772428000,141
IMG_4815.JPG,33.93048888888889,-84.3505861111111,1466106433000,168
IMG_4718.JPG,33.93046111111111,-84.35061666666667,1465499642000,161
IMG_4721.JPG,33.79889166666666,-84.42781944444445,1465521479000,161
IMG_4681.JPG,-2.1948527777777778,-79.88326944444444,1419621256000,361
IMG_4756.JPG,33.8382,-84.37886944444443,1465754767000,164
IMG_4693.JPG,33.773513888888886,-84.36570833333333,1465139581000,157
IMG_4759.JPG,33.930477777777774,-84.35057777777777,1465847499000,165
IMG_4928.JPG,22.295022222222222,114.17565833333333,1438300943000,212
IMG_4936.JPG,22.29281388888889,114.17009722222222,1438301837000,212
IMG_4760.JPG,33.92075277777778,-84.34430833333333,1465860359000,165
IMG_4701.JPG,-2.1948638888888885,-79.883325,1419621670000,361
IMG_4674.JPG,,,NaN,NaN
IMG_4785-.JPG,22.290991666666667,114.23812222222222,1438126757000,210
IMG_4710.JPG,33.77311666666667,-84.38220277777778,1465341252000,159
IMG_4969.JPG,22.27691388888889,114.1669388888889,1438308745000,212
IMG_4823.JPG,33.7864,-84.41542777777778,1466123460000,168
IMG_4750.JPG,33.82749166666667,-84.3660361111111,1465753922000,164
IMG_4910.JPG,-0.9578055555555555,-90.96700277777778,1419719497000,362
IMG_4068.JPG,-13.165363888888889,-72.54475277777777,1419360121000,358
IMG_4751.JPG,33.838166666666666,-84.37957777777777,1465754677000,164
IMG_4755.JPG,33.838100000000004,-84.37890555555555,1465754741000,164
IMG_4964.JPG,33.78635,-84.41649722222223,1466125190000,168
IMG_4768.JPG,33.77321944444444,-84.37183333333333,1465945465000,166
IMG_4771.JPG,-0.9451833333333334,-90.97496666666667,1419712347000,362
IMG_4960.JPG,22.293919444444445,114.16933333333334,1438302662000,212
IMG_4839.JPG,33.78547222222222,-84.4173138888889,1466123962000,168
IMG_4864.JPG,-0.9588583333333333,-90.96653611111111,1419715856000,362
IMG_4965.JPG,33.78635,-84.41649722222223,1466125190000,168
IMG_4813.JPG,33.92075,-84.35039444444443,1466097900000,168
IMG_4967.JPG,33.78635,-84.41649722222223,1466125189000,168
IMG_4825.JPG,22.279811111111112,114.18264722222223,1438179386000,210
IMG_4966.JPG,33.78635,-84.41649722222223,1466125190000,168
IMG_4753.JPG,33.83810833333334,-84.37955555555556,1465754679000,164
IMG_4752.JPG,33.83810833333334,-84.37955555555556,1465754679000,164
IMG_4754.JPG,33.83806666666667,-84.37895833333333,1465754723000,164
IMG_4974.JPG,-0.9701361111111111,-90.96102222222223,1419779265000,362
IMG_4835.JPG,-0.9588777777777777,-90.96643055555556,1419715169000,362
IMG_4762.JPG,33.786766666666665,-84.391625,1465862040000,165
IMG_4963.JPG,33.786316666666664,-84.41668055555556,1466125176000,168
IMG_5016.JPG,33.90405555555555,-84.25169444444444,1466298135000,170
IMG_4840.JPG,33.78544722222222,-84.41726666666668,1466123984000,168
IMG_4906.JPG,33.78669444444444,-84.412225,1460772066000,106
IMG_4719.JPG,,,NaN,NaN
IMG_4756-.JPG,22.844077777777777,114.15010833333334,1438100128000,209
IMG_5026.JPG,33.90405555555555,-84.25169444444444,1466298135000,170
IMG_5007.JPG,33.90439722222222,-84.25196944444444,1466296400000,170
IMG_4974%20copy.JPG,33.77705833333333,-84.40083333333334,1466204437000,169
IMG_5008.JPG,33.90439722222222,-84.25196944444444,1466296400000,170
IMG_5010.JPG,33.90405277777778,-84.2517,1466296509000,170
